ParameterValue,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std
4,3.3797906328471767,5.845333615004042,4.156888262175604,5.118742577698445,2.8145284236345014,4.193591927287499,4.369475100685822,4.687112574728763,4.832644266910026,5.59501904623141
4,6.291812453430811,4.012505429971787,6.35669500992216,6.546678421150117,3.5009343123716596,4.587918209894314,5.2432010229849375,5.720504973565766,5.186700840804767,5.192154365841481
4,6.161440028139895,4.632127817019086,3.1003789267376285,4.952965054751366,5.708671492354849,4.865181034532625,5.127774475260139,3.1076788242946596,4.154092940524567,3.8893644676796946
4,6.632946699187121,4.521529498226383,4.306358597769345,5.072783984958,5.6185706797623185,5.062695339534759,6.190391642342416,4.29377146437922,5.1766753061473105,4.5164995889024935
4,5.404649753357769,4.663522490049649,3.8254108501448667,4.087487665804947,5.8143971825958785,5.759387702705117,3.0343381926865396,4.1200228291040615,4.784375531188274,4.064678674153786
4,5.225299796011808,5.4413822483597185,4.599332818926178,5.758433651294087,5.803080374229751,4.046325107114341,3.483200587030091,5.986607080959233,6.314451962199426,3.5937128661115856
4,4.728131782219807,4.621528936541999,4.1352367894096425,4.094214585042796,7.247533300347285,5.395403563625987,4.35678318900178,4.614149085627088,6.4341087394541585,6.18349197488951
4,4.944888267511757,4.391729671672982,5.249891101697919,4.7491555495695765,4.05571466587357,6.7359421821601595,3.853650419580344,4.1328956643569565,5.519447764281266,4.170213443382499
4,7.188868359829692,3.8241720169957434,5.614430102565619,3.5532538668824722,3.934053468417362,4.843825871637259,5.586591894610076,4.6612866225910015,5.8504326316832085,5.211401199118632
4,3.488781653408829,5.521122743223873,4.651455487648453,3.2978546541232214,4.490711718902691,6.181908346884533,3.773423612400553,4.96167771815186,4.925423287401706,2.887350206705095
4,6.721491844872332,4.025214988795883,6.066592281622316,4.629899680216338,5.304480185326734,4.538352196854432,4.681841843323681,5.474719086255536,4.682697173521925,4.550528936991425
4,5.691410537135298,4.484287933566232,5.0000074753219845,4.968156298089003,4.536547906385738,4.16334049740345,6.5765479288225945,5.215411588801768,2.8041037567440124,5.036082891073284
4,3.5086699907676087,4.509063245479432,3.452360246986278,4.8358890834691515,2.7384292358432165,5.041350845839641,3.4946891447488357,6.554312438194694,6.766780294669602,5.347068351185481
4,5.394824563459274,6.408666080037215,4.2997438350535315,3.760037144520844,4.863418445691941,5.932682433520139,5.392155810530884,4.467796953324294,6.436681779371247,6.0913188438487795
4,5.619430749558101,5.65695517491426,6.769605864241005,4.313059414615615,3.11745629551998,4.581151454918995,7.196294924821224,5.491317844763952,7.103945789662173,3.8732737167791425
4,5.785074624382296,5.782631958628671,3.135837221020108,4.22604076667274,5.216755385179293,6.339319222326462,5.797864622898639,4.3412953230461255,7.038713414936475,4.221258689446541
4,6.083221929518228,4.092579604307488,8.402983102670083,3.3641357198919866,4.88479737244593,5.947280395206366,4.792164149990857,5.2215218937207775,6.298157834465985,3.477067062829471
4,3.5850955282751356,5.6667866827985724,2.7975362861799375,4.174336545981081,5.752486995324996,4.940120910188539,5.3223633521698615,4.218294296201895,5.950183804019916,3.6298246284987425
4,4.181096463967042,3.236230579943349,6.141605884938907,2.680046058475476,3.3177695114240686,6.425448151522974,5.702122795032861,6.016029379668243,2.92901059860209,4.479670930771021
4,3.7780667194420916,4.335630897397913,4.168967148324352,5.034306299005008,4.016911525993656,6.49263674292669,3.88082594288796,3.1456297671027227,4.885995196193449,5.148588562986371
4,6.8948228486734,3.788719480445415,2.6203632231948886,4.639448490704497,5.830731234294662,5.902689751700023,8.081247158118119,4.784916710088076,4.90999918807423,4.6561256479082935
4,4.046211727680927,3.666646136339343,6.490334060717106,4.808448879239882,6.483410098219897,4.119854676236525,2.6728211856049366,4.579921434958802,7.824618744240545,5.301138348351965
4,7.187923613657103,4.367136664577099,3.9926952761029355,4.265630668563475,5.83107999403002,4.293640647541685,7.089500519694396,2.8454095594806086,6.271732172496517,4.994347366671563
4,4.140654607001242,4.76247376234079,6.791635556805225,4.611219734410925,4.480447068932682,6.03030519157891,6.181736409903423,4.512769751605337,5.228125041551376,4.1739819401570255
