ParameterValue,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std
1e-05,5.159303588253708,4.594384351324252,5.915101933471328,6.006242314767399,4.300652597835527,5.426924927382052,4.510718702660296,4.34554712924074,4.642228746243724,4.849595015742614
1e-05,5.972995918353191,5.364089335544786,5.8000823737869815,5.097731121379371,5.430103850538591,4.709196351001994,3.8955459423544965,4.7190360851595905,5.215603979183012,5.421176447448795
1e-05,4.70638232193215,4.828918390504691,4.981924289292799,5.759652168733301,4.977648643578269,4.809807046930207,5.891366801750931,4.7255515704713975,6.253318141422543,5.439146327106997
1e-05,4.728449617981017,4.202524999186524,5.232709634603432,5.79697513034527,5.132081059675106,4.599806528366218,4.3229881434308215,4.686754286021473,3.931604504086097,5.25739328616999
1e-05,5.928101203896275,4.862397836850795,4.270234399855839,3.8268279489417925,4.2740648823348755,4.865560601261975,5.272345748190692,4.140970653987926,4.901026179765835,4.675002683285647
1e-05,4.866029839183614,4.947291370323908,4.446646786029447,5.025269149152997,6.15400376892335,5.113356724290479,5.050442936686017,4.601455789458905,3.550926761412111,5.394945712184898
1e-05,6.058528112395727,5.584894424430584,5.513350106278913,4.98008615353095,4.5412891066787875,5.690022743415007,5.259707878727522,4.938553108774695,5.299268919880171,5.368075508831367
1e-05,4.678202723047464,5.606452614479728,5.902525716606619,5.69935043827611,2.6778633051841365,4.495375480031264,5.440268046160774,5.266328231554905,5.258134526575431,4.766613989952493
1e-05,4.887464927947673,4.981887787235225,5.449346740371005,5.316446368586677,5.47538329498078,4.471693528741255,4.909117512909073,5.4485431566361475,4.661078035601406,4.990801062285415
1e-05,5.298086196078371,4.502875098754976,5.132001902632455,5.737428620684662,4.639197116036632,4.612029372854533,4.845329256215665,5.351631875910862,5.811937271935405,5.131104417908752
0.00011,4.760979266326949,5.3234558022182785,5.1075444926473645,4.501468112735442,7.238696450551186,3.7533164978314892,4.892865775938212,5.857577256135744,6.050943835568931,3.6229700276758185
0.00011,5.062831201118833,3.7396110288877495,5.786119317508301,4.1215781230182245,5.808933461072791,3.694529110261657,5.325009488818787,4.092266200936424,4.052503919283265,4.702970251354957
0.00011,4.66073894373116,4.880465424860805,1.5765612266775448,4.58671678061413,6.627721240900989,4.247390303081481,4.364805701989221,5.165372436327099,5.59371441800279,3.57741571065023
0.00011,6.6365919126969946,3.9167984529830524,5.325632352821192,5.774888404480213,2.1833978592355328,8.12838765177086,4.5021644490482124,5.119411645564707,3.5475739231704018,4.634218321923563
0.00011,6.386187303549181,3.6885689006022777,4.678099134022277,4.374054880688228,1.6846929613456127,4.134549453327024,5.9558961949255655,4.6751075919587395,3.2884338066974323,5.237056672538533
0.00011,6.436830691746902,2.6326741603817174,1.7120998524983693,4.0770976162586035,5.602415514064741,4.354264016766294,2.538504177902936,6.484789221653185,5.484870018020543,5.441162815078728
0.00011,5.97751118015513,3.9037495294633855,4.7744876288941915,6.428764324363899,3.5711227944651713,4.860474101210286,3.778219847048809,5.4801903781597385,5.133256872802281,5.882337701474905
0.00011,5.00202438950278,2.71728241512464,3.1252741765694547,2.7375960373407087,3.9356343848505095,4.369450287882326,3.2302084027538793,6.931222343589001,6.142429712465423,5.241887304416885
0.00011,4.3178777165875895,3.445439029116303,6.179905733617112,3.3387204676352398,6.357490597838809,5.19311609943265,3.275535756991025,4.46134380558306,3.510511931091472,3.676527145150199
0.00011,4.538727530930371,4.116389758653475,6.701048076721032,4.82005124938071,4.62499060719476,3.0231243087382844,5.632917819403375,3.118956598142145,6.150566784161327,4.49016748283353
0.00011,6.54850024155204,3.8865344836470417,2.577286572989885,4.594027504948588,4.686474232721518,4.854578267186295,7.665486702269954,5.151157110707654,7.446642279337311,5.712455876514096
0.00011,5.690757246094958,2.6428173880915766,7.404322894962036,4.138211441511198,4.742704261860053,3.515509157343709,5.60783585902298,4.686193128189125,5.711782505944656,2.5863361380864083
0.00011,6.94265207558349,4.6784910237766715,4.187617631523308,5.872751881947275,4.681666831436786,4.739429731211105,4.320621259744528,3.787201702369071,5.2248176778074065,5.925139122357388
