ParameterValue,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std
0.015,4.84532233089492,5.445198906664348,3.2874933243734614,5.672635536802697,4.319601659778399,6.205678651843562,4.52057921218688,4.775901959840061,5.778957467200246,4.428134620628678
0.015,5.166891698312369,4.247051178222827,3.5793415217664966,5.490221609793144,3.650488670251593,3.6685051720827317,4.317403538000062,4.492654425436928,6.81489553058926,5.804012678105306
0.015,4.53602548312148,5.479839325152509,7.439139946830025,6.233402951841438,2.9301369390257705,4.6445428030729845,3.717672324930339,3.6370228290569817,3.4680536021438657,6.2682852268647125
0.015,1.845334876373029,2.938060868427507,7.533032475989447,5.010975821046066,5.574577338882174,6.721625044550638,6.269411565816592,4.957054332165409,7.4144554922606964,3.265431535730936
0.015,5.307251204027401,5.759864478197521,4.064506427206514,5.430432733141884,3.7496075054606095,4.659877204480667,4.644326817069147,4.24852495685582,5.803778415948204,4.113251816839579
0.015,3.926135487113076,4.791965704263829,3.658514911537714,5.173340938447411,5.842201415246751,3.9531215687600088,4.352201398701737,5.227476481323738,5.846132663608444,5.302059414477242
0.015,5.124674699571261,3.2778573028932585,4.19255608700848,2.6630064303320897,7.056748006619189,2.7630151737974407,6.159829633560426,2.934468276559297,9.91818200118373,3.2179377820872186
0.015,1.9353974953546365,2.3513124355142705,4.066373635681228,3.999260691095174,6.239827177353655,5.049419715611186,6.892689514575705,5.17543323088285,6.839148488154552,5.329160299104827
0.015,4.348104616739294,7.02408980134964,3.929346167479964,4.054807409093445,7.673562826771903,6.1177018627199145,4.096651100246156,4.722622236323565,7.229194046811569,4.147183811132976
0.015,1.8265618269654005,2.698838956518033,5.4582707923828195,2.538338450827765,3.0536827066146395,2.943135608919583,1.3949578767231992,4.358093797857437,5.9752336169877625,2.9133356245209456
0.015,4.910895408648274,5.931048803352846,4.708094129531125,5.726912399533936,4.768037666751916,6.353772627505178,5.425514066504346,3.4552181762542897,5.348980962396509,5.1332233106117515
0.015,3.3820036900293795,3.087427390541957,12.088346681361037,4.483178909007853,3.282894616354061,2.601946637672301,4.536066182476749,3.3262895569397073,4.377431648745663,2.988595054513305
0.015,4.487936129954871,5.377397496462994,6.646625389673403,5.259627563164974,3.9217962066166017,4.5028083072739395,2.836176183265769,5.1397419717835735,4.608763742975448,4.650884086562907
0.015,6.266302908956642,3.8525607295798463,4.109759837881642,5.0714966249177,4.656635503537047,3.606315287590715,5.399865959020727,2.6178901956811664,7.1836829448252715,5.348905230682003
0.015,5.353141732606877,5.859610121029848,5.982566141371777,3.8621889160291243,5.655854210507683,3.842366486472458,4.416197663492499,5.420284331301253,6.595028683595701,4.425337944007661
0.015,4.66694080117396,5.588209970827586,5.44716225927799,3.2595645541181573,1.3870350166774368,4.670972413072751,4.7535959747924785,5.76304909633662,6.143295507403667,4.261579539546647
0.015,5.720989607602591,4.796018707514134,6.8485673772822375,5.292296045532936,6.483154275392172,4.184757478689199,5.023139769770537,5.562322912871842,6.3366303995420115,4.789300471551336
0.015,5.846869635213407,5.069403711203225,5.316292968997719,4.792940415276103,3.8625615333648167,4.260462693348963,4.844411768773807,6.296890807673824,4.8567631728293446,6.189669624079317
0.015,4.823001613124069,3.736144238379404,5.416068736663822,5.7254039596591015,4.858017894081263,5.708729586081097,4.8699818139333315,5.326107573613503,2.648994845824305,4.136424233963024
0.015,4.452373556534565,2.960687423203541,5.080990846951358,6.150869715964563,6.690435550394922,4.7309535783596415,4.723703753469785,4.783573335217151,4.286199244872452,4.303754740076809
0.015,8.090022695219822,5.625928678214174,6.1741318380296235,7.032800607592905,3.8691055382709303,5.394140759170427,4.747233673339174,4.212590096996899,5.050237837750394,5.347240210817603
0.015,3.9516705144065143,4.6693558786702445,6.437582658752715,5.7714794120924875,6.333609413497484,4.814373260599243,4.485639110520225,5.541433612858351,6.031101176983307,5.558550044843785
0.015,3.000114592165627,3.6521246680864294,2.909431036148075,5.61583129325123,5.187382888192138,3.242819474882595,3.8321250031194594,5.528911780433771,3.1005458439563833,3.2084667440764196
0.015,3.9062550519407737,4.134189525996806,5.106355683166768,4.965062118002973,7.5320376006565635,4.426311683521614,2.187018948109215,4.386763500879002,6.030059344883571,5.009977625488668
0.015,6.210131672500539,6.073720447335637,5.241258258038886,4.265450158110601,5.9972135769629835,5.94132202381067,3.0966427821526166,5.307437333345728,4.030504435669496,4.299541134162616
0.015,1.9680089423331126,5.876531177717595,5.47015674998952,4.799924764413275,3.7932686131310547,4.8244937138293285,5.371569638873126,4.024213207274731,6.000326981422447,4.027804612345342
0.015,4.8973659212797855,4.632178236028334,5.381995949032965,4.5698304828424146,7.379106121172571,4.975452029429792,3.409202072788598,7.18376637291068,3.510313136451404,5.128464024230208
0.015,2.9938090844517395,4.4994160092387405,4.7491351480654345,4.7000368669539085,2.6069911887968042,3.9567098874392657,5.516072402005415,4.462857568808714,4.89347806386975,3.8874669355631344
0.015,3.7364249829520646,3.920480151050663,5.153709017595619,3.8900504707344594,5.756662378131293,3.558782016817674,5.805217517597482,3.0987897662000314,8.58153785000248,3.785055624305366
0.02,5.012266923817609,4.806140073479374,5.442677382244473,4.792772526093281,5.032127682178689,3.796161374701304,2.501233124508628,5.396290035495659,6.0524345120511835,4.055534770039415
