ParameterValue,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std
10,5.649592929736661,3.9834209169022023,6.164286714413405,4.109969572655467,5.208430569911578,3.933438666781069,4.822238680994318,4.7939026554459065,5.285758589472798,4.2502149454099944
10,5.986091033318343,3.9790369157180803,3.081667688326925,5.105147534182155,2.588619840896876,2.725812389713073,5.647525904954252,3.9273244229315005,7.034468850564092,5.247385290833118
10,3.799664675601838,5.5345041786151405,5.655623836413568,4.103498952156215,6.784717735026303,5.140187032430588,3.0461944798092317,4.013028614664578,2.4898013453649273,3.3361002392578794
10,4.925328807417787,4.1470160514211445,5.2184671098558555,5.650188123262281,3.735076217859849,3.9928869299746226,3.573778760317449,5.338261268445798,4.910045106687908,4.296037774996524
10,8.308804785306023,4.255599305535282,4.310655268769467,4.997498821365746,4.605895560656676,4.336174970459632,4.8335496941691325,4.971458235409236,4.330643322393385,3.4881901537813933
10,7.083071264520397,3.8335013261134523,4.73066773587319,5.842928246203323,4.4625870914543,5.557481324005855,2.185492261553596,4.576705169825874,6.804789418321009,5.6504171126081015
10,4.962303337497045,4.357617120097643,5.82975699171742,4.8129618221911965,4.624073415881503,5.711758684129936,6.852775662711191,4.877354602999297,4.815849849920329,5.45783269484681
10,4.240362040212104,3.977997246485136,5.800066587193272,5.891231680456255,4.361454148328998,4.859570054593097,5.901934084889541,3.8706280790221768,4.167973469025959,3.604271793240925
10,5.023935412592033,6.067814438188324,5.7322093861845325,3.9824324192919875,5.844273129006577,5.012223031225004,4.91807220738885,4.4376418109100735,6.377863234464322,4.757475055802733
10,4.513233995396976,3.850890639371085,6.146614017936858,3.580552505166849,6.747097258368086,4.84664039773581,5.866831833691112,4.833725399951361,2.9674633151335725,2.1662134953428662
10,6.818549037756431,4.583068780725285,5.0985808452283115,5.679236166174657,6.20129927445103,4.690509897487371,7.723362336679305,3.5024142132392657,6.218277029435752,4.190657969902823
10,7.574697361398232,3.9877591368471212,4.196350333362848,5.536057644535296,3.67023508530899,3.0439655694811556,4.75748442178491,5.607555831341945,0.9663474673864674,4.784214387546508
10,5.450679497341652,3.3477307860718315,6.053006669507554,6.044356226106022,5.119827442210287,4.023737545319864,6.444491446197647,4.477523982811101,6.07445541455254,3.555998252647137
10,5.499166079590282,4.465162165463399,4.264122171692411,3.3681593808129,5.5101522029102386,5.404766565530328,4.7833338230979345,3.619010724117809,6.602808097244778,3.6575169820365887
10,4.2093811480623184,5.1585519542943175,3.1649421892873515,3.5003878583619787,5.990287554931114,4.2539703163155975,6.068682804121596,4.170286969362112,5.7056153308492386,4.667691393743102
10,3.1756250786265525,4.0081559322600135,6.396819500138851,3.387791601152045,5.25566622445971,6.045368718981106,4.629144852253248,5.083925922778189,6.428847301178971,5.172331057850101
10,5.942223236744929,6.116914772990021,4.795775558107848,4.718370439510569,6.519998088469182,5.820696183411704,5.124984936727831,3.8749442600904613,8.27809696935605,6.041394291037045
10,4.93735274907218,2.389814865601536,6.648366377652524,5.14188499422083,5.335900994873405,4.173315796468176,3.066716317628187,4.982409817778787,4.703070018761565,4.656094906179492
10,6.882473169608128,3.9409409600914382,5.764877376212139,3.979715817074129,7.468349783564013,5.039507155612317,2.6392252054879823,3.615601117509561,7.585456411536352,5.188371570834881
10,4.083756954424816,3.876994576426769,5.212139620605027,4.122306732897042,6.175331393703165,5.272105784475638,4.8508213802475675,3.9413385928938216,4.685657355650066,3.6165443796096066
10,4.300205527433391,4.913094720060288,5.227499480732544,4.812862230533304,3.7595904766288464,4.867752139916962,4.792894156828142,3.235113570267431,6.760779602406512,4.54606156231064
10,5.30508453274278,4.6216614770637365,7.159862637112962,3.164476992304517,7.454719264799115,5.017226065218525,8.178799459314838,4.674549662217127,5.7066069831764885,3.828306206635069
10,2.942066970922703,4.856277555985712,8.280402023917402,6.186296383000275,4.082970468644664,4.449716425193975,4.581983693979922,4.926882910813049,8.314876083052347,3.6364192236829815
10,6.558177371828191,5.409516438945836,5.427407225814912,3.9536578401428155,4.157768998772122,5.190234962015166,4.648354204676764,3.9735856730088055,3.7011314836883322,4.984536314201968
10,4.9014825673083555,4.832162383884826,5.238769370621117,6.123412734314001,0.8570425432048927,4.092685106903909,3.888968875398363,5.055603188903539,5.526141270702106,4.40796009310081
10,2.0419192122048506,6.092792423585895,2.5997220958334295,5.159996107550974,6.455754168216571,6.820876871799687,5.774185740185759,5.118343268276829,7.297705847173336,4.260521626859534
10,4.97365374054477,4.867700085207331,9.357793278972776,2.4364271444307506,3.021402302157605,5.321017270914684,3.3738427811115645,3.4548493747623503,3.8697797870636528,5.401794657777875
10,6.837084307516392,4.371565420480705,3.4642847913037706,5.568664108873449,5.223927254574896,3.8648512116920113,3.6827154422794064,3.8817585060850335,6.942594748533547,5.030043641898459
10,2.354700875766644,3.904643667188444,4.399458672582897,3.783622675442558,3.686590816939652,3.6762125279588336,5.8834663725761995,3.9804425852071916,4.7097079119943555,4.736974621151759
10,3.2805419956933797,4.4061208510115435,3.5295789601267007,4.076106974304054,5.979033216474249,4.235877753016846,5.170037327354971,5.484732783542193,3.4589443277069973,5.656839074193469
15,4.876054241325413,4.928383279708315,4.917548853214627,5.266182359785617,6.7161588317657275,5.432932762301005,4.3185923093222005,4.288065642443249,3.130324109927826,4.623547867509823
15,4.839156359401326,4.495845580733236,4.718015384577258,4.680582174618372,4.130435142959122,4.423810818133148,5.6136987966436065,5.416827933620212,4.817872078980466,3.6807781185315878
15,3.995094755084063,2.905303906673847,6.142206660000172,5.574008057479752,4.053979186305806,4.355503255142685,6.2593759956678365,4.378961848067901,7.022203275718073,4.497628984741368
15,4.38386617758832,3.265475862166955,1.9652087278370811,4.294985054636558,4.748854019761135,4.491992486914343,3.5782339201411957,4.176665628415295,5.061135076088493,5.666234675789346
15,6.592373482898119,4.541572421755995,6.36131398183068,5.235971543336389,6.342828669873461,5.1667567096250115,4.6580174437860995,3.9072626274693856,5.002493310546857,5.339170646998109
15,3.7358922245896657,4.884084352216027,5.25822588580554,5.488096386955616,4.313726771653888,6.300220869472287,4.45793797227591,4.874564428638346,3.572474684007375,4.8769797089067985
15,2.6464057357236426,2.785239257655759,6.588623207326402,5.101608111480708,5.448217261520366,4.142574778657539,4.661404359268198,4.468648468217533,3.4128191872334317,4.0303581363684415
15,5.746444309167246,4.014680151454059,4.698068399490416,4.235038550419378,6.055096025392749,4.3420633663623995,4.203316416714044,4.163052373209885,6.30278764194844,4.411899301133478
